-0.025879444	0.025879444	0.038826615	0.025879444	-0.019922596	-0.044783464	-0.353611298	-0.019922596	0.019922596	0.034490563	-1	0.407847903	0	-1	0.418317357	0	0.043931944	0.153492284	0.220893129	0.043931944	0.220893129	0.136096188	0.136096188	0.136096188	-0.136096188	-0.220893129	-0.141911839	-0.093250942	-0.141911839	0.06132804	-0.23516278	0.06132804	-0.17383474	0	-0.17383474	0.17383474	0	-7.27E-17	-1.45E-16	0.034490563	0.139344177
-0.019827274	0.019827274	0.029746619	0.019827274	-0.015263495	-0.034310398	-0.270915722	-0.015263495	0.015263495	0.026424596	0.546328656	-1	0	0.546328656	0.320489615	0	0.033658015	0.117596562	0.169235038	0.033658015	0.169235038	0.104268719	0.104268719	0.104268719	-0.104268719	-0.169235038	-0.108724321	-0.071443266	-0.108724321	0.046985858	-0.180167587	0.046985858	-0.133181729	0	-0.133181729	0.133181729	0	0	0	0.026424596	0.106757133
0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.025879444	0.025879444	0.038826615	0.025879444	-0.019922596	-0.044783464	-0.353611298	-0.019922596	0.019922596	0.034490563	-1	0.407847903	0	-1	0.418317357	0	0.043931944	0.153492284	0.220893129	0.043931944	0.220893129	0.136096188	0.136096188	0.136096188	-0.136096188	-0.220893129	-0.141911839	-0.093250942	-0.141911839	0.06132804	-0.23516278	0.06132804	-0.17383474	0	-0.17383474	0.17383474	0	1.37E-16	2.75E-16	0.034490563	0.139344177
0.061865575	-0.061865575	-0.092816171	-0.061865575	0.047625553	0.107056193	0.845318254	0.047625553	-0.047625553	0.037846844	0.514808529	0.294440849	0	0.514808529	-1	0	-0.12157432	-0.424764267	-0.453661413	-0.12157432	-0.453661413	-0.256645976	-0.256645976	-0.256645976	0.256645976	0.453661413	0.059707746	0.039234243	0.059707746	-0.289692611	0.09894199	-0.289692611	-0.190750621	-7.27E-17	-0.190750621	0.190750621	1.45E-16	0	0	0.037846844	0.152903777
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.006290161	-0.006290161	-0.009437052	-0.006290161	0.004842311	0.010884901	0.085947438	0.004842311	-0.004842311	0.006070925	0.045215893	0.025860888	0	0.045215893	-0.10167465	0	-1	0.805863545	0.092461805	-1	0.092461805	-0.097837391	-0.097837391	-0.097837391	0.097837391	-0.092461805	0.039648185	0.02605301	0.039648185	-0.096299064	0.065701195	-0.096299064	-0.030597869	1.22E-16	-0.030597869	0.030597869	0	-6.08E-17	-1.22E-16	0.006070925	0.024526944
0.014807783	-0.014807783	-0.022215937	-0.014807783	0.011399374	0.025624345	0.20233044	0.011399374	-0.011399374	0.014291677	0.106443563	0.060879592	0	0.106443563	-0.23935416	6.43E-16	0.542979808	-1	0.217666032	0.542979808	0.217666032	-0.230320798	-0.230320798	-0.230320798	0.230320798	-0.217666032	0.093336519	0.061331869	0.093336519	-0.226699394	0.154668388	-0.226699394	-0.072031005	1.61E-16	-0.072031005	0.072031005	-1.61E-16	0	0	0.014291677	0.057739329
0.029527776	-0.029527776	-0.044300164	-0.029527776	0.022731166	0.051096774	0.403461347	0.022731166	-0.022731166	0.005497481	0.286003864	0.16357775	0	0.286003864	-0.477289287	0	0.116316514	0.406394199	-1	0.116316514	-1	0.283087534	0.283087534	0.283087534	-0.283087534	1	-0.161324053	-0.106006799	-0.161324053	0.239623179	-0.267330853	0.239623179	-0.027707674	1.97E-16	-0.027707674	0.027707674	-1.97E-16	0	-1.97E-16	0.005497481	0.022210192
0.006290161	-0.006290161	-0.009437052	-0.006290161	0.004842311	0.010884901	0.085947438	0.004842311	-0.004842311	0.006070925	0.045215893	0.025860888	0	0.045215893	-0.10167465	6.23E-16	-1	0.805863545	0.092461805	-1	0.092461805	-0.097837391	-0.097837391	-0.097837391	0.097837391	-0.092461805	0.039648185	0.02605301	0.039648185	-0.096299064	0.065701195	-0.096299064	-0.030597869	0	-0.030597869	0.030597869	-1.56E-16	7.79E-17	1.56E-16	0.006070925	0.024526944
0.029527776	-0.029527776	-0.044300164	-0.029527776	0.022731166	0.051096774	0.403461347	0.022731166	-0.022731166	0.005497481	0.286003864	0.16357775	0	0.286003864	-0.477289287	0	0.116316514	0.406394199	-1	0.116316514	-1	0.283087534	0.283087534	0.283087534	-0.283087534	1	-0.161324053	-0.106006799	-0.161324053	0.239623179	-0.267330853	0.239623179	-0.027707674	0	-0.027707674	0.027707674	0	0	2.04E-16	0.005497481	0.022210192
0.020276271	-0.020276271	-0.030420244	-0.020276271	0.015609144	0.035087371	0.277050722	0.015609144	-0.015609144	-0.001681617	0.213889955	0.122332744	0	0.213889955	-0.327747237	-8.70E-16	-0.149395875	-0.521969024	0.343617662	-0.149395875	0.343617662	-1	-1	-1	1	-0.343617662	-0.193204226	-0.126955412	-0.193204226	0.328635101	-0.320159638	0.328635101	0.008475462	0	0.008475462	-0.008475462	-2.18E-16	0	2.18E-16	-0.001681617	-0.006793845
0.020276271	-0.020276271	-0.030420244	-0.020276271	0.015609144	0.035087371	0.277050722	0.015609144	-0.015609144	-0.001681617	0.213889955	0.122332744	0	0.213889955	-0.327747237	0	-0.149395875	-0.521969024	0.343617662	-0.149395875	0.343617662	-1	-1	-1	1	-0.343617662	-0.193204226	-0.126955412	-0.193204226	0.328635101	-0.320159638	0.328635101	0.008475462	0	0.008475462	-0.008475462	3.68E-16	0	-3.68E-16	-0.001681617	-0.006793845
0.020276271	-0.020276271	-0.030420244	-0.020276271	0.015609144	0.035087371	0.277050722	0.015609144	-0.015609144	-0.001681617	0.213889955	0.122332744	0	0.213889955	-0.327747237	2.80E-15	-0.149395875	-0.521969024	0.343617662	-0.149395875	0.343617662	-1	-1	-1	1	-0.343617662	-0.193204226	-0.126955412	-0.193204226	0.328635101	-0.320159638	0.328635101	0.008475462	-6.99E-16	0.008475462	-0.008475462	0	0	0	-0.001681617	-0.006793845
-0.020276271	0.020276271	0.030420244	0.020276271	-0.015609144	-0.035087371	-0.277050722	-0.015609144	0.015609144	0.001681617	-0.213889955	-0.122332744	0	-0.213889955	0.327747237	9.10E-16	0.149395875	0.521969024	-0.343617662	0.149395875	-0.343617662	1	1	1	-1	0.343617662	0.193204226	0.126955412	0.193204226	-0.328635101	0.320159638	-0.328635101	-0.008475462	-2.27E-16	-0.008475462	0.008475462	0	0	0	0.001681617	0.006793845
-0.029527776	0.029527776	0.044300164	0.029527776	-0.022731166	-0.051096774	-0.403461347	-0.022731166	0.022731166	-0.005497481	-0.286003864	-0.16357775	0	-0.286003864	0.477289287	0	-0.116316514	-0.406394199	1	-0.116316514	1	-0.283087534	-0.283087534	-0.283087534	0.283087534	-1	0.161324053	0.106006799	0.161324053	-0.239623179	0.267330853	-0.239623179	0.027707674	0	0.027707674	-0.027707674	0	0	0	-0.005497481	-0.022210192
-0.001211711	0.001211711	0.001817916	0.001211711	-0.000932803	-0.002096823	-0.016556568	-0.000932803	0.000932803	0.013981995	-0.057289875	-0.032766511	0	-0.057289875	0.019586195	0	0.015551485	0.05433479	-0.05030008	0.015551485	-0.05030008	-0.049628533	-0.049628533	-0.049628533	0.049628533	0.05030008	-1	0.810015001	-1	0.119514808	-0.189984999	0.119514808	-0.070470191	0	-0.070470191	0.070470191	-1.63E-16	0	1.63E-16	0.013981995	0.056488195
-0.000851706	0.000851706	0.001277803	0.000851706	-0.000655663	-0.001473846	-0.011637525	-0.000655663	0.000655663	0.009827872	-0.040268754	-0.02303141	0	-0.040268754	0.013767034	0	0.010931058	0.038191641	-0.035355664	0.010931058	-0.035355664	-0.034883637	-0.034883637	-0.034883637	0.034883637	0.035355664	0.866460535	-1	0.866460535	0.084006335	-0.133539465	0.084006335	-0.04953313	0	-0.04953313	0.04953313	0	0	0	0.009827872	0.039705258
-0.001211711	0.001211711	0.001817916	0.001211711	-0.000932803	-0.002096823	-0.016556568	-0.000932803	0.000932803	0.013981995	-0.057289875	-0.032766511	0	-0.057289875	0.019586195	0	0.015551485	0.05433479	-0.05030008	0.015551485	-0.05030008	-0.049628533	-0.049628533	-0.049628533	0.049628533	0.05030008	-1	0.810015001	-1	0.119514808	-0.189984999	0.119514808	-0.070470191	0	-0.070470191	0.070470191	5.17E-16	0	-5.17E-16	0.013981995	0.056488195
0.023131291	-0.023131291	-0.034703594	-0.023131291	0.017807004	0.040027882	0.316061108	0.017807004	-0.017807004	0.043802987	0.097411971	0.055714041	0	0.097411971	-0.373895993	-9.51E-16	-0.148615676	-0.519243115	0.293962799	-0.148615676	0.293962799	0.332141208	0.332141208	0.332141208	-0.332141208	-0.293962799	0.470235828	0.30899419	0.470235828	-1	0.779230018	-1	-0.220769982	-2.38E-16	-0.220769982	0.220769982	0	0	0	0.043802987	0.176966994
-0.006377931	0.006377931	0.009568733	0.006377931	-0.004909879	-0.011036784	-0.087146713	-0.004909879	0.004909879	0.07359526	-0.301549465	-0.172468938	0	-0.301549465	0.103093377	0	0.081856384	0.285995159	-0.264758167	0.081856384	-0.264758167	-0.26122343	-0.26122343	-0.26122343	0.26122343	0.264758167	-0.603462158	-0.396537842	-0.603462158	0.629074974	-1	0.629074974	-0.370925026	-4.33E-16	-0.370925026	0.370925026	0	0	0	0.07359526	0.297329766
0.023131291	-0.023131291	-0.034703594	-0.023131291	0.017807004	0.040027882	0.316061108	0.017807004	-0.017807004	0.043802987	0.097411971	0.055714041	0	0.097411971	-0.373895993	0	-0.148615676	-0.519243115	0.293962799	-0.148615676	0.293962799	0.332141208	0.332141208	0.332141208	-0.332141208	-0.293962799	0.470235828	0.30899419	0.470235828	-1	0.779230018	-1	-0.220769982	-1.78E-16	-0.220769982	0.220769982	0	0	0	0.043802987	0.176966994
0.022390897	-0.022390897	-0.033592791	-0.022390897	0.017237031	0.038746657	0.305944526	0.017237031	-0.017237031	0.19841007	-0.405912944	-0.232158842	0	-0.405912944	-0.361928214	0	-0.069418756	-0.242539764	-0.049969695	-0.069418756	-0.049969695	0.012592597	0.012592597	0.012592597	-0.012592597	0.049969695	-0.407607841	-0.267841043	-0.407607841	-0.324551117	-0.675448883	-0.324551117	-1	4.29E-16	-1	1	0	0	0	0.19841007	0.80158993
1	0.5	0.375	1	0.875	0.75	1	0.5	0	2	0.5	0	0	0	0	0	0.5	1	0	0	1	0.5	1	2	0.5	0	1	0.5	4	0	0	0	-0.5	-1	1	0.5	0.5	0	-0.5	-0.25	0
0.022390897	-0.022390897	-0.033592791	-0.022390897	0.017237031	0.038746657	0.305944526	0.017237031	-0.017237031	0.19841007	-0.405912944	-0.232158842	0	-0.405912944	-0.361928214	0	-0.069418756	-0.242539764	-0.049969695	-0.069418756	-0.049969695	0.012592597	0.012592597	0.012592597	-0.012592597	0.049969695	-0.407607841	-0.267841043	-0.407607841	-0.324551117	-0.675448883	-0.324551117	-1	-6.77E-16	-1	1	0	0	0	0.19841007	0.80158993
-0.022390897	0.022390897	0.033592791	0.022390897	-0.017237031	-0.038746657	-0.305944526	-0.017237031	0.017237031	-0.19841007	0.405912944	0.232158842	0	0.405912944	0.361928214	0	0.069418756	0.242539764	0.049969695	0.069418756	0.049969695	-0.012592597	-0.012592597	-0.012592597	0.012592597	-0.049969695	0.407607841	0.267841043	0.407607841	0.324551117	0.675448883	0.324551117	1	-3.57E-16	1	-1	0	-8.92E-17	0	-0.19841007	-0.80158993
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	-1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	-1	0	0
-0.001044613	0.001044613	0.00156722	0.001044613	-0.000804167	-0.001807665	-0.014273368	-0.000804167	0.000804167	-1	0.01893724	0.010831011	0	0.01893724	0.0168852	0	0.003238625	0.011315317	0.002331259	0.003238625	0.002331259	-0.000587488	-0.000587488	-0.000587488	0.000587488	-0.002331259	0.019016312	0.012495709	0.019016312	0.01514143	0.031512021	0.01514143	0.046653451	0	0.046653451	-0.046653451	0	4.15E-17	0	-1	0.953346549
-0.00369609	0.00369609	0.005545199	0.00369609	-0.002845336	-0.006395953	-0.050502596	-0.002845336	0.002845336	0.834928911	0.067004492	0.038322713	0	0.067004492	0.059743884	0	0.01145903	0.040036303	0.008248552	0.01145903	0.008248552	-0.002078674	-0.002078674	-0.002078674	0.002078674	-0.008248552	0.06728427	0.044212813	0.06728427	0.053574006	0.111497083	0.053574006	0.165071089	0	0.165071089	-0.165071089	0	1.21E-16	0	0.834928911	-1
