331	224	226	123.46	1	1	1	1
332	225	191	16.39	1	1	1	1
333	226	231	47.17	1	1	1	1
334	227	231	21.19	1	1	1	1
335	228	229	114.94	1	1	1	1
336	228	231	10.91	1	1	1	1
337	228	234	34.72	1	1	1	1
338	229	190	15.97	1	1	1	1
339	229	230	30.12	1	1	1	1
340	231	232	144.93	1	1	1	1
341	231	237	1666.67	1	1	1	1
342	232	233	20.62	1	1	1	1
343	234	235	38.61	1	1	1	1
344	234	237	36.76	1	1	1	1
345	234	236	62.50	1	1	1	1
346	235	238	1666.67	1	1	1	1
347	238	239	62.50	1	1	1	1
348	240	281	232.56	1	1	1	1
349	241	237	64.94	1	1	1	1
350	242	245	11.75	1	1	1	1
351	242	247	13.83	1	1	1	1
352	243	244	28.17	1	1	1	1
353	243	245	5.54	1	1	1	1
354	244	246	18.15	1	1	1	1
355	245	246	13.66	1	1	1	1
356	245	247	4.72	1	1	1	1
357	246	247	7.78	1	1	1	1
358	247	248	8.23	1	1	1	1
359	248	249	9.96	1	1	1	1
360	249	250	5.39	1	1	1	1
361	251	17	60.46	1	1	1	1
362	252	23	43.48	1	1	1	1
363	253	24	34.60	1	1	1	1
364	254	39	31.66	1	1	1	1
365	255	44	5.50	1	1	1	1
366	256	49	80.65	1	1	1	1
367	257	55	5.10	1	1	1	1
368	258	57	18.70	1	1	1	1
369	259	61	42.02	1	1	1	1
370	260	62	31.11	1	1	1	1
371	261	71	14.50	1	1	1	1
372	262	130	51.81	1	1	1	1
373	263	139	59.88	1	1	1	1
374	264	166	64.94	1	1	1	1
375	265	269	287.36	1	1	1	1
376	265	270	2.29	1	1	1	1
377	265	272	1.54	1	1	1	1
378	266	273	14.23	1	1	1	1
379	266	276	0.31	1	1	1	1
380	267	279	0.21	1	1	1	1
381	267	280	0.20	1	1	1	1
382	267	282	0.21	1	1	1	1
383	267	291	15.74	1	1	1	1
384	267	283	0.72	1	1	1	1
385	267	284	0.29	1	1	1	1
386	267	285	0.60	1	1	1	1
387	267	286	0.39	1	1	1	1
388	267	287	0.34	1	1	1	1
389	268	288	0.41	1	1	1	1
390	268	289	0.18	1	1	1	1
391	268	290	0.59	1	1	1	1
392	269	292	2.67	1	1	1	1
393	269	293	2.67	1	1	1	1
394	269	294	2.63	1	1	1	1
395	269	295	6.58	1	1	1	1
396	269	296	1.25	1	1	1	1
397	270	271	4.05	1	1	1	1
398	270	267	2.03	1	1	1	1
399	270	267	2.03	1	1	1	1
400	271	297	0.34	1	1	1	1
401	271	298	0.49	1	1	1	1
402	271	267	4.05	1	1	1	1
403	272	266	2.31	1	1	1	1
404	272	266	2.31	1	1	1	1
405	272	299	1.01	1	1	1	1
406	273	275	1.05	1	1	1	1
407	273	274	0.36	1	1	1	1
408	275	277	0.25	1	1	1	1
409	275	278	0.28	1	1	1	1
410	291	268	34.55	1	1	1	1
411	294	300	1.33	1	1	1	1

# Measurements (the maximum number of possible measurements is 2 x #lines + #buses, though all of them may not be recorded)
# Measurement No, Measurements Taken?, Secured?, Attacker has the ability to alter?
1	1	1	0
2	1	1	0
3	0	0	1
4	1	0	1
5	0	1	0
6	1	0	1
7	1	1	0
8	0	0	1
9	1	1	0
10	1	0	1
11	1	1	0
12	1	0	1
13	1	0	1
14	0	1	0
15	1	1	0
16	1	1	0
17	0	0	0
18	1	0	0
19	1	0	0
20	0	0	0
21	1	0	1
22	1	1	1
23	1	0	1
24	1	1	0
25	0	0	1
26	1	0	1
27	1	1	0
28	1	1	0
29	1	1	0
30	0	0	1
31	0	0	1
32	0	1	0
33	1	0	1
34	0	1	0
35	1	1	0
36	1	1	0
37	0	0	1
38	1	1	0
39	0	0	1
40	1	1	0
41	0	0	1
42	1	0	1
43	0	0	1
44	1	1	0
45	1	0	1
46	1	0	1
47	1	1	0
48	1	0	1
49	1	0	1
50	0	0	1
51	1	1	0
52	0	0	1
53	1	0	1
54	1	1	0
55	1	1	0
56	0	1	0
57	0	0	1
58	1	0	1
59	1	0	1
60	1	1	0
61	1	0	1
62	1	0	1
63	1	1	0
64	1	0	1
65	1	0	1
66	1	0	1
67	0	1	0
68	1	0	1
69	1	1	0
70	0	1	0
71	1	1	0
72	1	1	0
73	1	0	1
74	1	0	1
75	1	0	1
76	0	0	1
77	1	0	1
78	0	0	1
79	1	1	0
80	1	1	0
81	0	1	0
82	1	0	1
83	1	0	1
84	0	0	1
85	1	0	1
86	1	0	1
87	0	0	1
88	1	1	0
89	1	0	0
90	1	1	0
91	1	0	1
92	1	0	1
93	1	1	0
94	1	1	0
95	0	1	1
96	1	0	1
97	1	1	1
98	0	1	1
99	0	1	0
100	1	1	0
101	1	1	0
102	1	1	0
103	1	0	1
104	0	1	1
105	1	0	1
106	1	1	0
107	0	0	1
108	1	0	0
109	1	0	0
110	0	1	0
111	1	0	1
112	0	0	1
113	1	1	1
114	0	0	1
115	1	0	0
116	0	0	0
117	1	1	0
118	1	0	0
119	0	0	0
120	1	1	0
121	1	1	1
122	0	1	1
123	1	0	1
124	1	0	0
125	0	0	1
126	1	0	1
127	1	1	0
128	1	1	0
129	0	1	0
130	0	0	1
131	1	0	1
132	1	1	0
133	1	0	1
134	1	1	0
135	1	0	0
136	1	0	0
137	1	1	1
138	1	1	0
139	1	1	1
140	0	0	0
141	1	0	1
142	1	0	1
143	0	0	1
144	1	1	0
145	1	1	1
146	1	1	1
147	0	0	0
148	1	1	1
149	1	0	1
150	0	1	1
151	1	0	0
152	1	0	1
153	0	0	1
154	1	1	0
155	1	0	0
156	0	0	0
157	1	1	1
158	0	0	1
159	1	0	1
160	1	0	0
161	0	1	1
162	1	0	1
163	1	0	0
164	1	1	1
165	1	1	1
166	1	1	1
167	0	0	0
168	1	0	1
169	1	0	0
170	0	1	0
171	1	1	0
172	1	1	0
173	0	0	1
174	1	0	1
175	1	1	1
176	0	0	1
177	1	0	1
178	1	1	1
179	1	0	0
180	0	0	0
181	1	0	0
182	0	1	1
183	1	0	1
184	1	1	1
185	0	0	1
186	1	1	1
187	0	1	1
188	0	0	0
189	1	0	0
190	1	0	0
191	1	0	1
192	1	0	1
193	1	0	0
194	0	1	0
195	1	0	1
196	1	1	1
197	1	0	1
198	0	0	0
199	1	1	0
200	1	1	0
201	0	1	0
202	1	0	0
203	1	0	0
204	1	0	1
205	1	0	1
206	1	1	1
207	1	1	0
208	0	1	1
209	1	0	1
210	1	1	0
211	1	0	0
212	1	1	0
213	0	0	1
214	1	0	1
215	1	0	0
216	0	1	1
217	1	0	0
218	1	0	0
219	1	1	0
220	1	0	1
221	0	0	0
222	1	0	1
223	1	1	0
224	1	0	1
225	0	0	1
226	1	1	1
227	1	1	0
228	1	1	1
229	1	1	1
230	0	0	0
231	0	1	1
232	1	0	1
233	1	1	1
234	1	0	0
235	1	0	1
236	0	1	1
237	0	1	0
238	1	1	0
239	1	0	0
240	1	1	1
241	1	0	1
242	1	0	1
243	0	1	0
244	1	1	1
245	1	1	1
246	0	0	0
247	1	0	1
248	0	0	1
249	1	0	1
250	1	1	0
251	1	1	1
252	1	1	0
253	1	0	0
254	1	1	0
255	1	0	0
256	1	1	1
257	0	0	1
258	1	0	1
259	1	0	1
260	0	1	1
261	1	0	1
262	1	0	0
263	0	1	0
264	1	0	0
265	0	0	1
266	1	0	1
267	0	1	1
268	1	0	1
269	0	0	1
270	1	1	1
271	1	0	0
272	0	1	0
273	1	0	0
274	1	1	1
275	0	1	1
276	1	0	0
277	1	1	0
278	0	0	1
279	1	0	1
280	1	1	1
281	1	1	1
282	0	1	0
283	0	0	0
284	1	0	0
285	1	0	0
286	1	0	0
287	1	1	0
288	1	1	1
289	1	1	1
290	1	0	1
291	1	0	0
292	1	0	1
293	0	0	1
294	1	0	0
295	1	0	0
296	1	0	0
297	1	1	1
298	0	0	1
299	1	1	0
300	0	0	1
301	1	0	0
302	1	1	0
303	0	0	0
304	1	0	1
305	1	0	0
306	1	1	1
307	1	0	0
308	1	1	1
309	0	0	1
310	1	0	1
311	1	1	0
312	0	1	1
313	1	1	1
314	1	0	0
315	0	0	1
316	1	0	1
317	1	0	1
318	1	1	0
319	1	1	1
320	1	1	1
321	1	0	0
322	1	1	0
323	1	0	0
324	1	0	1
325	0	0	1
326	1	1	1
327	0	0	0
328	1	1	1
329	1	0	1
330	1	0	0
331	1	1	1
332	0	1	1
333	0	1	1
334	0	0	0
335	1	0	1
336	1	0	0
337	1	0	0
338	0	1	0
339	1	1	0
340	1	1	1
341	1	0	1
342	0	1	1
343	1	1	1
344	1	1	1
345	0	0	1
346	1	0	0
347	0	1	0
348	0	1	0
349	1	0	0
350	1	1	0
351	0	0	0
352	0	0	0
353	1	1	0
354	1	1	1
355	1	1	1
356	1	0	1
357	1	0	0
358	1	0	1
359	1	0	1
360	1	0	0
361	1	0	0
362	0	0	0
363	1	1	1
364	1	0	1
365	0	1	0
366	1	0	1
367	1	0	0
368	1	1	0
369	1	1	0
370	1	1	1
371	0	0	0
372	1	0	1
373	0	0	0
374	1	0	1
375	1	1	1
376	0	1	1
377	1	1	0
378	1	0	1
379	0	0	1
380	1	0	0
381	1	0	1
382	0	0	1
383	1	0	1
384	1	0	0
385	1	1	1
386	1	0	1
387	1	1	0
388	1	0	0
389	1	0	0
390	0	1	1
391	1	0	1
392	1	0	0
393	0	0	0
394	0	1	0
395	1	0	0
396	1	1	0
397	1	0	0
398	1	0	1
399	0	1	1
400	1	1	1
401	1	1	0
402	0	0	1
403	1	0	1
404	1	0	0
405	0	0	0
406	1	1	0
407	0	1	1
408	1	1	1
409	0	0	0
410	1	1	1
411	0	0	0
412	1	0	0
413	1	0	0
414	0	1	1
415	1	0	0
416	1	0	1
417	0	1	0
418	1	0	1
419	1	0	1
420	0	0	1
421	1	1	0
422	1	0	1
423	1	0	1
424	0	0	0
425	0	0	1
426	1	0	1
427	1	0	1
428	1	0	0
429	1	1	1
430	1	0	1
431	1	1	0
432	1	0	0
433	1	0	0
434	1	1	1
435	0	1	1
436	1	1	1
437	1	0	0
438	0	0	1
439	1	0	1
440	1	0	0
441	1	1	1
442	0	1	1
443	1	1	1
444	1	1	0
445	0	1	1
446	1	0	0
447	1	0	0
448	0	1	0
449	1	1	0
450	1	0	1
451	0	1	1
452	1	0	1
453	0	1	1
454	1	0	1
455	1	0	1
456	0	1	0
457	1	0	0
458	1	0	0
459	1	0	0
460	1	1	0
461	1	0	0
462	0	1	0
463	1	0	0
464	1	0	1
465	0	1	1
466	1	1	1
467	1	0	0
468	0	0	1
469	1	0	1
470	1	1	0
471	0	0	0
472	1	0	0
473	1	1	1
474	1	0	1
475	0	0	0
476	1	0	1
477	0	1	0
478	1	0	0
479	1	0	0
480	0	0	1
481	1	0	0
482	1	0	1
483	1	1	0
484	1	1	1
485	1	1	1
486	1	1	1
487	1	0	0
488	1	1	1
489	0	1	1
490	1	1	0
491	1	0	1
492	1	0	1
493	0	1	1
494	1	0	0
495	1	1	1
496	0	0	1
497	1	0	0
498	1	1	0
499	1	1	0
500	1	1	1
501	1	0	1
502	1	0	1
503	0	0	0
504	1	0	1
505	1	1	1
506	1	1	0
507	1	1	1
508	0	0	1
509	1	0	1
510	1	1	0
511	0	0	1
512	1	0	0
513	1	0	0
514	1	1	0
515	1	0	0
516	0	0	1
517	1	1	1
518	1	0	1
519	1	0	1
520	1	0	1
521	1	1	1
522	0	1	0
523	1	0	0
524	0	1	0
525	1	0	1
526	1	1	1
527	0	0	1
528	1	0	1
529	1	1	1
530	1	1	1
531	1	1	0
532	1	1	0
533	0	1	0
534	1	0	1
535	1	0	1
536	0	0	0
537	1	1	0
538	1	0	1
539	0	1	1
540	1	0	1
541	1	0	1
542	1	1	0
543	1	1	0
544	0	1	0
545	1	0	0
546	1	0	0
547	1	0	0
548	1	0	0
549	0	1	0
550	0	1	0
551	0	1	1
552	1	0	1
553	0	0	1
554	1	0	0
555	1	0	1
556	0	0	1
557	1	0	0
558	0	0	0
559	1	1	0
560	0	0	1
561	1	1	1
562	0	0	0
563	1	0	1
564	1	1	0
565	1	0	0
566	1	0	0
567	1	0	1
568	1	1	0
569	0	1	1
570	1	1	0
571	0	0	1
572	1	0	1
573	1	1	1
574	1	1	0
575	0	1	1
576	0	0	1
577	1	1	0
578	1	0	1
579	1	0	1
580	1	1	1
581	1	1	0
582	1	1	1
583	1	0	1
584	1	1	0
585	1	1	0
586	0	0	0
587	1	0	1
588	1	1	1
589	0	0	1
590	1	1	0
591	1	0	1
592	1	0	1
593	1	1	0
594	1	1	1
595	0	1	1
596	1	0	1
597	0	0	0
598	1	0	1
599	1	0	0
600	0	0	0
601	1	0	0
602	1	0	0
603	0	1	1
604	1	0	1
605	1	1	1
606	0	0	1
607	1	0	1
608	1	1	1
609	1	1	0
610	1	1	0
611	1	0	0
612	1	0	0
613	1	0	0
614	0	0	0
615	1	1	0
616	1	1	0
617	0	1	1
618	0	0	1
619	1	0	1
620	1	0	0
621	1	1	1
622	1	1	1
623	0	1	0
624	1	1	0
625	1	1	0
626	0	0	1
627	1	1	1
628	1	0	0
629	0	0	1
630	1	1	0
631	0	0	0
632	1	0	0
633	0	0	1
634	1	1	0
635	0	0	1
636	1	1	0
637	1	0	1
638	0	0	1
639	1	1	1
640	1	1	0
641	0	1	1
642	1	1	1
643	1	0	0
644	0	0	1
645	1	0	1
646	1	1	1
647	1	0	0
648	0	0	1
649	0	1	1
650	1	0	0
651	1	0	0
652	1	0	0
653	1	1	1
654	1	0	1
655	1	0	1
656	1	1	0
657	1	0	1
658	1	0	1
659	0	1	0
660	1	0	1
661	1	1	1
662	0	1	1
663	1	0	0
664	1	0	1
665	1	1	0
666	0	1	0
667	1	1	0
668	1	0	0
669	0	1	1
670	1	0	1
671	1	1	1
672	0	0	1
673	1	0	1
674	1	1	1
675	0	1	0
676	1	1	0
677	0	0	0
678	1	0	1
679	1	0	1
680	0	0	1
681	1	1	1
682	1	1	1
683	1	1	1
684	1	0	0
685	1	0	0
686	0	1	0
687	1	0	1
688	1	0	1
689	0	0	0
690	1	1	0
691	1	0	1
692	0	0	1
693	1	1	1
694	1	0	1
695	0	0	0
696	1	0	0
697	1	1	0
698	1	0	0
699	0	0	1
700	1	1	0
701	0	0	1
702	1	1	0
703	1	0	1
704	0	0	1
705	1	1	0
706	0	1	0
707	0	0	1
708	1	0	1
709	1	0	1
710	1	1	0
711	1	0	1
712	1	0	1
713	0	0	1
714	1	1	1
715	1	0	1
716	1	0	1
717	0	1	1
718	1	0	1
719	1	0	1
720	0	0	1
721	1	1	1
722	1	0	1
723	1	1	1
724	1	0	1
725	1	0	1
726	1	0	1
727	0	1	1
728	1	0	1
729	1	0	1
730	1	1	1
731	1	0	1
732	0	0	1
733	1	0	0
734	1	1	0
735	0	0	0
736	1	0	0
737	1	0	0
738	1	0	0
739	1	0	1
740	0	1	1
741	1	0	1
742	1	0	1
743	1	1	0
744	0	0	0
745	1	0	1
746	1	0	1
747	1	1	1
748	1	0	1
749	0	0	1
750	0	0	1
751	1	1	0
752	1	1	0
753	1	1	0
754	1	1	0
755	0	1	1
756	0	1	1
757	1	0	1
758	1	1	1
759	1	1	0
760	1	1	0
761	1	0	0
762	0	0	0
763	1	1	1
764	1	0	0
765	0	1	1
766	1	0	0
767	0	0	1
768	1	1	0
769	1	1	1
770	1	1	0
771	1	0	1
772	1	0	0
773	1	0	1
774	1	0	0
775	1	1	1
776	0	1	0
777	1	1	1
778	1	0	0
779	0	0	1
780	1	1	0
781	1	0	1
782	0	0	0
783	1	0	1
784	0	1	1
785	1	0	1
786	0	0	1
787	1	1	1
788	0	0	1
789	1	0	1
790	1	0	1
791	0	1	1
792	1	0	1
793	1	0	1
794	0	1	1
795	1	0	1
796	1	1	1
797	0	0	1
798	1	1	1
799	1	1	1
800	1	1	1
